Price,price,rolling_30,rolling_90,returns
Ticker,ZAR=X,,,
Date,,,,
2025-06-09,17.766019821166992,18.087741978963216,18.397923702663846,0.003495234036208217
2025-06-10,17.70840072631836,18.061538696289062,18.388380368550617,-0.003243219101893846
2025-06-11,17.68400001525879,18.033898671468098,18.37381926642524,-0.0013779172629240222
2025-06-12,17.68670082092285,18.005489349365234,18.36218916575114,0.00015272594784732085
2025-06-13,17.7549991607666,17.979299290974936,18.352140384250216,0.00386156471663468
2025-06-16,17.931970596313477,17.963574981689455,18.34546449449327,0.009967414469831626
2025-06-17,17.815589904785156,17.948772621154784,18.338551055060492,-0.006490122817413457
2025-06-18,17.983699798583984,17.94181925455729,18.332535828484428,0.009436111557197258
2025-06-19,18.018999099731445,17.934092585245768,18.32808214823405,0.001962849777454645
2025-06-20,17.99456024169922,17.926887957255044,18.322492938571507,-0.0013562827711440795
2025-06-23,18.061199188232422,17.92220293680827,18.317485491434734,0.0037032828609380175
2025-06-24,17.814800262451172,17.907895914713542,18.310081058078342,-0.013642445510583134
2025-06-25,17.721599578857422,17.888699595133463,18.30314326816135,-0.005231643477372705
2025-06-26,17.7007999420166,17.871528561909994,18.2953031539917,-0.0011736884556197147
2025-06-27,17.860599517822266,17.866975212097167,18.289363140530057,0.009027816614453954
2025-06-30,17.77079963684082,17.857929547627766,18.281145350138345,-0.005027820084753443
2025-07-01,17.705299377441406,17.845778528849284,18.274326451619466,-0.003685836357280481
2025-07-02,17.592470169067383,17.834814898173015,18.265718777974445,-0.006372623583975168
2025-07-03,17.559099197387695,17.82106787363688,18.256803215874566,-0.0018968894850458495
2025-07-04,17.503400802612305,17.804318237304688,18.24671878814697,-0.003172053084800397
2025-07-07,17.58970069885254,17.79691162109375,18.238090472751193,0.0049304644973537926
2025-07-08,17.85569953918457,17.797741635640463,18.23171901702881,0.015122419925506891
2025-07-09,17.77581024169922,17.79203961690267,18.222135565016004,-0.004474162286951189
2025-07-10,17.80755043029785,17.786821301778158,18.213291676839194,0.0017855832261404192
2025-07-11,17.721099853515625,17.78478298187256,18.20496612124973,-0.004854714696477247
2025-07-14,17.927900314331055,17.783453305562336,18.200878355238174,0.011669730576818749
2025-07-15,17.903799057006836,17.785889943440754,18.198437457614475,-0.0013443435595719144
2025-07-16,17.894420623779297,17.787451934814452,18.194394026862252,-0.000523823641992216
2025-07-17,17.822900772094727,17.78793430328369,18.188770696851943,-0.003996768221125269
2025-07-18,17.801700592041016,17.791186332702637,18.184404140048557,-0.0011894909995181502
2025-07-21,17.7007999420166,17.789012336730956,18.17736636267768,-0.005668034326424154
2025-07-22,17.597200393676758,17.785305658976238,18.169846365186903,-0.005852817312167247
2025-07-23,17.550899505615234,17.78086897532145,18.162677256266274,-0.00263115080954357
2025-07-24,17.511699676513672,17.775035603841147,18.15641735924615,-0.002233494020578264
